Date,SKU_Key,Store_ID,Product_ID,Category,Region,Weather_Condition,Seasonality,Holiday_Promotion,Discount,Inventory_Level,Units_Sold,Units_Ordered,Demand_Forecast,Price,Net_Price,Competitor_Pricing,Revenue,Inventory_Value,Avg_Daily_Demand,Days_of_Cover,Reorder_Point,Below_Reorder_Point,Excess_Units,Excess_Value,Sold_Out,Stockout_Risk,Unserved_Units,Forecast_Error,Abs_Forecast_Error,Order_Requirement,Order_Gap,Stock_Status,Recommended_Action
2022-04-28,S004-P0016,S004,P0016,Toys,South,Rainy,Summer,1,0,393,209,152,211.8,94.16,94.16,95.15,19679.44,37004.88,132.71,2.96,199.07,0,0.0,0.0,0,0,0.0,2.8,2.8,5.14,146.86,Healthy,MAINTAIN
2022-04-29,S004-P0016,S004,P0016,Toys,East,Sunny,Autumn,1,10,420,36,145,43.61,71.93,64.74,69.02,2330.53,30210.6,131.14,3.2,196.71,0,26.57,1911.28,0,0,0.0,7.61,7.61,0.0,145.0,Excess,REDUCE STOCK
2022-04-30,S004-P0016,S004,P0016,Electronics,East,Sunny,Summer,1,10,83,70,181,76.34,58.29,52.46,54.37,3672.27,4838.07,130.36,0.64,195.54,1,0.0,0.0,0,0,0.0,6.34,6.34,308.07,-127.07,Critical,REPLENISH NOW
2022-05-01,S004-P0016,S004,P0016,Toys,West,Snowy,Winter,1,15,204,63,173,68.01,11.55,9.82,15.21,618.5,2356.2,130.14,1.57,195.21,0,0.0,0.0,0,0,0.0,5.01,5.01,186.43,-13.43,Healthy,MAINTAIN
2022-05-02,S004-P0016,S004,P0016,Groceries,North,Rainy,Spring,1,20,265,173,105,174.36,66.54,53.23,65.55,9209.14,17633.1,132.39,2.0,198.59,0,0.0,0.0,0,0,0.0,1.36,1.36,132.18,-27.18,Healthy,MAINTAIN
2022-05-03,S004-P0016,S004,P0016,Electronics,South,Cloudy,Summer,0,15,70,68,105,78.42,30.62,26.03,31.04,1769.84,2143.4,134.21,0.52,201.32,1,0.0,0.0,0,1,8.42,10.42,10.42,332.64,-227.64,Critical,REPLENISH NOW
2022-05-04,S004-P0016,S004,P0016,Groceries,South,Snowy,Autumn,0,0,135,67,140,64.6,60.4,60.4,57.44,4046.8,8154.0,123.86,1.09,185.79,1,0.0,0.0,0,0,0.0,-2.4,2.4,236.57,-96.57,Below Reorder,REPLENISH
2022-05-05,S004-P0016,S004,P0016,Furniture,East,Rainy,Spring,1,20,133,40,200,33.45,26.84,21.47,29.81,858.88,3569.72,117.54,1.13,176.3,1,0.0,0.0,0,0,0.0,-6.55,6.55,219.61,-19.61,Below Reorder,REPLENISH
2022-05-06,S004-P0016,S004,P0016,Electronics,West,Snowy,Autumn,0,5,59,57,41,74.31,18.21,17.3,22.94,986.07,1074.39,118.68,0.5,178.02,1,0.0,0.0,0,1,15.31,17.31,17.31,297.04,-256.04,Critical,REPLENISH NOW
2022-05-07,S004-P0016,S004,P0016,Groceries,West,Snowy,Spring,0,20,192,2,85,3.39,62.07,49.66,67.04,99.31,11917.44,111.04,1.73,166.55,0,0.0,0.0,0,0,0.0,1.39,1.39,141.11,-56.11,Healthy,MAINTAIN
2022-05-08,S004-P0016,S004,P0016,Groceries,South,Snowy,Winter,1,20,86,77,70,69.19,63.29,50.63,62.28,3898.66,5442.94,111.39,0.77,167.09,1,0.0,0.0,0,0,0.0,-7.81,7.81,248.18,-178.18,Critical,REPLENISH NOW
2022-05-09,S004-P0016,S004,P0016,Furniture,East,Rainy,Spring,0,0,144,21,39,18.15,17.72,17.72,15.92,372.12,2551.68,104.14,1.38,156.21,1,0.0,0.0,0,0,0.0,-2.85,2.85,168.43,-129.43,Below Reorder,REPLENISH
2022-05-10,S004-P0016,S004,P0016,Clothing,South,Sunny,Summer,0,15,484,308,156,304.76,86.8,73.78,88.5,22724.24,42011.2,114.5,4.23,171.75,0,140.5,12195.4,0,0,0.0,-3.24,3.24,0.0,156.0,Excess,REDUCE STOCK
2022-05-11,S004-P0016,S004,P0016,Furniture,West,Snowy,Autumn,0,10,189,35,83,26.74,32.72,29.45,27.91,1030.68,6184.08,115.18,1.64,172.77,0,0.0,0.0,0,0,0.0,-8.26,8.26,156.54,-73.54,Healthy,MAINTAIN
2022-05-12,S004-P0016,S004,P0016,Toys,North,Snowy,Summer,0,0,486,217,73,233.65,51.38,51.38,53.09,11149.46,24970.68,115.75,4.2,173.62,0,138.75,7128.98,0,0,0.0,16.65,16.65,0.0,73.0,Excess,REDUCE STOCK
2022-05-13,S004-P0016,S004,P0016,Furniture,South,Sunny,Summer,1,15,493,305,141,305.18,14.1,11.98,18.28,3655.42,6951.3,120.71,4.08,181.07,0,130.86,1845.09,0,0,0.0,0.18,0.18,0.0,141.0,Excess,REDUCE STOCK
2022-05-14,S004-P0016,S004,P0016,Toys,East,Rainy,Spring,0,15,386,268,149,277.11,46.79,39.77,45.44,10658.76,18060.94,124.46,3.1,186.7,0,12.61,589.89,0,0,0.0,9.11,9.11,0.0,149.0,Excess,REDUCE STOCK
2022-05-15,S004-P0016,S004,P0016,Electronics,South,Cloudy,Spring,0,20,309,78,65,76.85,65.22,52.18,70.04,4069.73,20152.98,111.32,2.78,166.98,0,0.0,0.0,0,0,0.0,-1.15,1.15,24.96,40.04,Healthy,MAINTAIN
2022-05-16,S004-P0016,S004,P0016,Toys,East,Snowy,Winter,0,20,298,282,187,282.31,26.41,21.13,24.91,5958.1,7870.18,116.39,2.56,174.59,0,0.0,0.0,0,0,0.0,0.31,0.31,51.18,135.82,Healthy,MAINTAIN
2022-05-17,S004-P0016,S004,P0016,Groceries,West,Rainy,Autumn,1,10,94,73,148,69.75,45.85,41.26,43.28,3012.34,4309.9,118.25,0.79,177.38,1,0.0,0.0,0,0,0.0,-3.25,3.25,260.75,-112.75,Critical,REPLENISH NOW
2022-05-18,S004-P0016,S004,P0016,Toys,North,Cloudy,Summer,1,10,261,35,170,26.46,72.22,65.0,76.74,2274.93,18849.42,119.07,2.19,178.61,0,0.0,0.0,0,0,0.0,-8.54,8.54,96.21,73.79,Healthy,MAINTAIN
2022-05-19,S004-P0016,S004,P0016,Electronics,South,Snowy,Winter,0,15,361,11,172,4.91,36.1,30.68,38.54,337.54,13032.1,118.57,3.04,177.86,0,5.29,190.81,0,0,0.0,-6.09,6.09,0.0,172.0,Excess,REDUCE STOCK
2022-05-20,S004-P0016,S004,P0016,Clothing,West,Snowy,Spring,0,15,211,39,193,39.02,79.67,67.72,79.69,2641.06,16810.37,119.5,1.77,179.25,0,0.0,0.0,0,0,0.0,0.02,0.02,147.5,45.5,Healthy,MAINTAIN
2022-05-21,S004-P0016,S004,P0016,Furniture,East,Sunny,Summer,1,15,250,16,164,23.63,62.59,53.2,60.42,851.22,15647.5,115.71,2.16,173.57,0,0.0,0.0,0,0,0.0,7.63,7.63,97.14,66.86,Healthy,MAINTAIN
2022-05-22,S004-P0016,S004,P0016,Toys,East,Rainy,Winter,1,20,305,160,167,178.94,42.5,34.0,41.86,5440.0,12962.5,112.04,2.72,168.05,0,0.0,0.0,0,0,0.0,18.94,18.94,31.11,135.89,Healthy,MAINTAIN
2022-05-23,S004-P0016,S004,P0016,Clothing,North,Sunny,Spring,0,15,449,87,43,99.25,36.74,31.23,39.81,2716.92,16496.26,113.61,3.95,170.41,0,108.18,3974.48,0,0,0.0,12.25,12.25,0.0,43.0,Excess,REDUCE STOCK
2022-05-24,S004-P0016,S004,P0016,Furniture,South,Cloudy,Summer,1,10,231,116,140,120.9,54.68,49.21,55.07,5708.59,12631.08,108.86,2.12,163.29,0,0.0,0.0,0,0,0.0,4.9,4.9,95.57,44.43,Healthy,MAINTAIN
2022-05-25,S004-P0016,S004,P0016,Clothing,South,Cloudy,Summer,1,20,356,84,178,86.25,77.08,61.66,74.42,5179.78,27440.48,107.04,3.33,160.55,0,34.89,2689.54,0,0,0.0,2.25,2.25,0.0,178.0,Excess,REDUCE STOCK
2022-05-26,S004-P0016,S004,P0016,Clothing,East,Snowy,Spring,0,20,480,98,116,93.95,94.77,75.82,96.79,7429.97,45489.6,103.07,4.66,154.61,0,170.79,16185.36,0,0,0.0,-4.05,4.05,0.0,116.0,Excess,REDUCE STOCK
2022-05-27,S004-P0016,S004,P0016,Electronics,South,Sunny,Summer,0,15,354,266,181,283.01,96.47,82.0,99.31,21811.87,34150.38,111.29,3.18,166.93,0,20.14,1943.18,0,0,0.0,17.01,17.01,0.0,181.0,Excess,REDUCE STOCK
2022-05-28,S004-P0016,S004,P0016,Electronics,West,Snowy,Summer,0,20,230,182,38,172.78,30.44,24.35,26.5,4432.06,7001.2,115.29,2.0,172.93,0,0.0,0.0,0,0,0.0,-9.22,9.22,115.86,-77.86,Healthy,MAINTAIN
2022-05-29,S004-P0016,S004,P0016,Groceries,South,Rainy,Spring,0,20,303,289,121,288.07,42.49,33.99,47.31,9823.69,12874.47,123.36,2.46,185.04,0,0.0,0.0,0,0,0.0,-0.93,0.93,67.07,53.93,Healthy,MAINTAIN
2022-05-30,S004-P0016,S004,P0016,Groceries,West,Snowy,Autumn,1,20,399,300,169,306.82,82.08,65.66,80.01,19699.2,32749.92,127.89,3.12,191.84,0,15.32,1257.58,0,0,0.0,6.82,6.82,0.0,169.0,Excess,REDUCE STOCK
2022-05-31,S004-P0016,S004,P0016,Electronics,North,Snowy,Summer,0,10,95,65,197,59.35,55.61,50.05,52.56,3253.18,5282.95,127.79,0.74,191.68,1,0.0,0.0,0,0,0.0,-5.65,5.65,288.36,-91.36,Critical,REPLENISH NOW
2022-06-01,S004-P0016,S004,P0016,Furniture,North,Snowy,Summer,1,5,313,164,39,174.43,84.76,80.52,80.22,13205.61,26529.88,131.25,2.38,196.88,0,0.0,0.0,0,0,0.0,10.43,10.43,80.75,-41.75,Healthy,MAINTAIN
2022-06-02,S004-P0016,S004,P0016,Groceries,South,Sunny,Summer,0,5,126,17,187,11.1,85.93,81.63,90.71,1387.77,10827.18,130.43,0.97,195.64,1,0.0,0.0,0,0,0.0,-5.9,5.9,265.29,-78.29,Critical,REPLENISH NOW
2022-06-03,S004-P0016,S004,P0016,Clothing,North,Sunny,Autumn,0,10,268,184,48,203.17,31.34,28.21,35.21,5189.9,8399.12,134.96,1.99,202.45,0,0.0,0.0,0,0,0.0,19.17,19.17,136.89,-88.89,Healthy,MAINTAIN
2022-06-04,S004-P0016,S004,P0016,Clothing,North,Snowy,Summer,0,0,291,40,139,56.11,96.04,96.04,97.6,3841.6,27947.64,136.32,2.13,204.48,0,0.0,0.0,0,0,0.0,16.11,16.11,117.96,21.04,Healthy,MAINTAIN
2022-06-05,S004-P0016,S004,P0016,Groceries,West,Sunny,Winter,0,15,183,161,154,151.35,87.5,74.38,90.58,11974.38,16012.5,139.32,1.31,208.98,1,0.0,0.0,0,0,0.0,-9.65,9.65,234.96,-80.96,Below Reorder,REPLENISH
2022-06-06,S004-P0016,S004,P0016,Toys,East,Rainy,Spring,0,0,415,361,71,351.39,94.11,94.11,91.4,33973.71,39055.65,151.46,2.74,227.2,0,0.0,0.0,0,0,0.0,-9.61,9.61,39.39,31.61,Healthy,MAINTAIN
2022-06-07,S004-P0016,S004,P0016,Groceries,North,Cloudy,Spring,0,0,290,127,137,119.09,97.18,97.18,97.7,12341.86,28182.2,145.0,2.0,217.5,0,0.0,0.0,0,0,0.0,-7.91,7.91,145.0,-8.0,Healthy,MAINTAIN
2022-06-08,S004-P0016,S004,P0016,Clothing,East,Rainy,Summer,0,15,329,294,183,311.96,62.97,53.52,62.55,15736.2,20717.13,154.25,2.13,231.38,0,0.0,0.0,0,0,0.0,17.96,17.96,133.75,49.25,Healthy,MAINTAIN
2022-06-09,S004-P0016,S004,P0016,Clothing,North,Sunny,Spring,1,15,273,247,61,254.25,92.93,78.99,91.38,19510.65,25369.89,155.32,1.76,232.98,0,0.0,0.0,0,0,0.0,7.25,7.25,192.96,-131.96,Healthy,MAINTAIN
2022-06-10,S004-P0016,S004,P0016,Groceries,South,Rainy,Autumn,0,0,223,160,59,156.43,58.1,58.1,54.8,9296.0,12956.3,150.14,1.49,225.21,1,0.0,0.0,0,0,0.0,-3.57,3.57,227.43,-168.43,Below Reorder,REPLENISH
2022-06-11,S004-P0016,S004,P0016,Groceries,East,Rainy,Autumn,0,0,240,6,141,2.24,96.56,96.56,95.07,579.36,23174.4,140.79,1.7,211.18,0,0.0,0.0,0,0,0.0,-3.76,3.76,182.36,-41.36,Healthy,MAINTAIN
2022-06-12,S004-P0016,S004,P0016,Groceries,North,Cloudy,Winter,0,20,330,106,35,102.65,47.99,38.39,47.86,4069.55,15836.7,141.79,2.33,212.68,0,0.0,0.0,0,0,0.0,-3.35,3.35,95.36,-60.36,Healthy,MAINTAIN
2022-06-13,S004-P0016,S004,P0016,Toys,South,Sunny,Spring,1,5,166,16,44,17.55,58.59,55.66,57.01,890.57,9725.94,132.29,1.25,198.43,1,0.0,0.0,0,0,0.0,1.55,1.55,230.86,-186.86,Below Reorder,REPLENISH
2022-06-14,S004-P0016,S004,P0016,Clothing,South,Rainy,Winter,0,0,166,153,63,153.3,95.19,95.19,99.71,14564.07,15801.54,135.14,1.23,202.71,1,0.0,0.0,0,0,0.0,0.3,0.3,239.43,-176.43,Below Reorder,REPLENISH
2022-06-15,S004-P0016,S004,P0016,Clothing,West,Sunny,Winter,0,15,383,73,200,63.4,63.83,54.26,66.89,3960.65,24446.89,136.5,2.81,204.75,0,0.0,0.0,0,0,0.0,-9.6,9.6,26.5,173.5,Healthy,MAINTAIN
2022-06-16,S004-P0016,S004,P0016,Toys,South,Rainy,Autumn,1,5,159,41,115,44.26,12.84,12.2,9.59,500.12,2041.56,137.57,1.16,206.36,1,0.0,0.0,0,0,0.0,3.26,3.26,253.71,-138.71,Below Reorder,REPLENISH
2022-06-17,S004-P0016,S004,P0016,Toys,East,Rainy,Winter,1,10,127,73,78,69.99,84.84,76.36,84.58,5573.99,10774.68,138.79,0.92,208.18,1,0.0,0.0,0,0,0.0,-3.01,3.01,289.36,-211.36,Critical,REPLENISH NOW
2022-06-18,S004-P0016,S004,P0016,Clothing,North,Cloudy,Spring,1,10,466,230,178,245.5,57.33,51.6,59.87,11867.31,26715.78,146.43,3.18,219.64,0,26.71,1531.53,0,0,0.0,15.5,15.5,0.0,178.0,Excess,REDUCE STOCK
2022-06-19,S004-P0016,S004,P0016,Furniture,East,Sunny,Winter,1,5,219,35,193,44.96,67.5,64.12,67.15,2244.38,14782.5,141.96,1.54,212.95,0,0.0,0.0,0,0,0.0,9.96,9.96,206.89,-13.89,Healthy,MAINTAIN
2022-06-20,S004-P0016,S004,P0016,Groceries,North,Cloudy,Autumn,0,5,135,17,167,34.08,74.86,71.12,70.21,1208.99,10106.1,139.46,0.97,209.2,1,0.0,0.0,0,0,0.0,17.08,17.08,283.39,-116.39,Critical,REPLENISH NOW
2022-06-21,S004-P0016,S004,P0016,Furniture,West,Rainy,Autumn,1,10,395,236,200,239.53,51.18,46.06,50.18,10870.63,20216.1,143.75,2.75,215.62,0,0.0,0.0,0,0,0.0,3.53,3.53,36.25,163.75,Healthy,MAINTAIN
2022-06-22,S004-P0016,S004,P0016,Furniture,West,Cloudy,Spring,1,0,456,363,128,378.68,87.82,87.82,85.57,31878.66,40045.92,153.71,2.97,230.57,0,0.0,0.0,0,0,0.0,15.68,15.68,5.14,122.86,Healthy,MAINTAIN
2022-06-23,S004-P0016,S004,P0016,Clothing,South,Sunny,Winter,0,5,422,33,188,27.0,26.16,24.85,30.77,820.12,11039.52,151.39,2.79,227.09,0,0.0,0.0,0,0,0.0,-6.0,6.0,32.18,155.82,Healthy,MAINTAIN
2022-06-24,S004-P0016,S004,P0016,Furniture,West,Sunny,Summer,0,20,337,147,119,142.31,80.75,64.6,84.03,9496.2,27212.75,147.14,2.29,220.71,0,0.0,0.0,0,0,0.0,-4.69,4.69,104.43,14.57,Healthy,MAINTAIN
2022-06-25,S004-P0016,S004,P0016,Clothing,North,Sunny,Summer,1,0,437,259,103,257.75,88.68,88.68,84.57,22968.12,38753.16,149.89,2.92,224.84,0,0.0,0.0,0,0,0.0,-1.25,1.25,12.68,90.32,Healthy,MAINTAIN
2022-06-26,S004-P0016,S004,P0016,Furniture,East,Snowy,Winter,0,20,156,131,54,133.88,86.5,69.2,82.98,9065.2,13494.0,144.25,1.08,216.38,1,0.0,0.0,0,0,0.0,2.88,2.88,276.75,-222.75,Below Reorder,REPLENISH
2022-06-27,S004-P0016,S004,P0016,Clothing,North,Cloudy,Summer,0,0,272,103,150,114.35,68.9,68.9,72.68,7096.7,18740.8,137.21,1.98,205.82,0,0.0,0.0,0,0,0.0,11.35,11.35,139.64,10.36,Healthy,MAINTAIN
2022-06-28,S004-P0016,S004,P0016,Groceries,West,Rainy,Summer,1,5,287,170,186,183.01,15.75,14.96,10.77,2543.62,4520.25,140.96,2.04,211.45,0,0.0,0.0,0,0,0.0,13.01,13.01,135.89,50.11,Healthy,MAINTAIN
2022-06-29,S004-P0016,S004,P0016,Furniture,South,Snowy,Summer,0,20,409,46,129,43.83,36.66,29.33,36.65,1349.09,14993.94,136.75,2.99,205.12,0,0.0,0.0,0,0,0.0,-2.17,2.17,1.25,127.75,Healthy,MAINTAIN
2022-06-30,S004-P0016,S004,P0016,Toys,North,Cloudy,Winter,0,10,246,213,42,221.22,53.41,48.07,49.81,10238.7,13138.86,143.75,1.71,215.62,0,0.0,0.0,0,0,0.0,8.22,8.22,185.25,-143.25,Healthy,MAINTAIN
2022-07-01,S004-P0016,S004,P0016,Toys,East,Rainy,Winter,0,20,445,351,90,354.59,71.41,57.13,68.81,20051.93,31777.45,149.71,2.97,224.57,0,0.0,0.0,0,0,0.0,3.59,3.59,4.14,85.86,Healthy,MAINTAIN
2022-07-02,S004-P0016,S004,P0016,Electronics,North,Rainy,Summer,1,15,378,160,164,168.04,77.51,65.88,81.34,10541.36,29298.78,154.0,2.45,231.0,0,0.0,0.0,0,0,0.0,8.04,8.04,84.0,80.0,Healthy,MAINTAIN
2022-07-03,S004-P0016,S004,P0016,Toys,South,Rainy,Winter,0,5,234,58,110,75.11,37.4,35.53,35.82,2060.74,8751.6,150.32,1.56,225.48,0,0.0,0.0,0,0,0.0,17.11,17.11,216.96,-106.96,Healthy,MAINTAIN
2022-07-04,S004-P0016,S004,P0016,Electronics,South,Cloudy,Winter,0,15,180,13,174,7.47,58.63,49.84,62.12,647.86,10553.4,137.89,1.31,206.84,1,0.0,0.0,0,0,0.0,-5.53,5.53,233.68,-59.68,Below Reorder,REPLENISH
2022-07-05,S004-P0016,S004,P0016,Furniture,South,Snowy,Autumn,0,0,466,150,163,151.67,94.31,94.31,98.09,14146.5,43948.46,138.71,3.36,208.07,0,49.86,4702.03,0,0,0.0,1.67,1.67,0.0,163.0,Excess,REDUCE STOCK
2022-07-06,S004-P0016,S004,P0016,Toys,East,Snowy,Spring,0,5,287,271,185,263.55,68.64,65.21,67.37,17671.37,19699.68,137.89,2.08,206.84,0,0.0,0.0,0,0,0.0,-7.45,7.45,126.68,58.32,Healthy,MAINTAIN
2022-07-07,S004-P0016,S004,P0016,Toys,West,Snowy,Autumn,0,15,229,20,152,10.9,96.21,81.78,92.05,1635.57,22032.09,129.79,1.76,194.68,0,0.0,0.0,0,0,0.0,-9.1,9.1,160.36,-8.36,Healthy,MAINTAIN
2022-07-08,S004-P0016,S004,P0016,Toys,East,Snowy,Autumn,1,10,79,72,127,91.23,25.59,23.03,25.15,1658.23,2021.61,126.64,0.62,189.96,1,0.0,0.0,0,1,12.23,19.23,19.23,300.93,-173.93,Critical,REPLENISH NOW
2022-07-09,S004-P0016,S004,P0016,Furniture,West,Cloudy,Spring,1,0,474,243,189,241.98,53.0,53.0,56.47,12879.0,25122.0,135.11,3.51,202.66,0,68.68,3639.96,0,0,0.0,-1.02,1.02,0.0,189.0,Excess,REDUCE STOCK
2022-07-10,S004-P0016,S004,P0016,Electronics,East,Cloudy,Autumn,0,10,396,146,128,142.93,52.13,46.92,51.06,6849.88,20643.48,136.54,2.9,204.8,0,0.0,0.0,0,0,0.0,-3.07,3.07,13.61,114.39,Healthy,MAINTAIN
2022-07-11,S004-P0016,S004,P0016,Electronics,West,Snowy,Spring,1,10,116,92,111,107.17,25.01,22.51,23.09,2070.83,2901.16,139.25,0.83,208.88,1,0.0,0.0,0,0,0.0,15.17,15.17,301.75,-190.75,Critical,REPLENISH NOW
2022-07-12,S004-P0016,S004,P0016,Furniture,South,Snowy,Spring,0,0,71,5,78,4.97,47.55,47.55,44.9,237.75,3376.05,133.96,0.53,200.95,1,0.0,0.0,0,0,0.0,-0.03,0.03,330.89,-252.89,Critical,REPLENISH NOW
2022-07-13,S004-P0016,S004,P0016,Electronics,South,Sunny,Summer,1,15,117,76,182,72.22,42.31,35.96,42.24,2733.23,4950.27,134.07,0.87,201.11,1,0.0,0.0,0,0,0.0,-3.78,3.78,285.21,-103.21,Critical,REPLENISH NOW
2022-07-14,S004-P0016,S004,P0016,Toys,South,Rainy,Summer,1,0,87,42,121,32.14,74.3,74.3,74.93,3120.6,6464.1,134.11,0.65,201.16,1,0.0,0.0,0,0,0.0,-9.86,9.86,315.32,-194.32,Critical,REPLENISH NOW
2022-07-15,S004-P0016,S004,P0016,Clothing,South,Cloudy,Winter,0,0,452,374,195,373.24,92.54,92.54,90.19,34609.96,41828.08,144.86,3.12,217.29,0,17.43,1612.84,0,0,0.0,-0.76,0.76,0.0,195.0,Excess,REDUCE STOCK
2022-07-16,S004-P0016,S004,P0016,Groceries,East,Cloudy,Autumn,1,10,336,35,32,26.68,42.33,38.1,44.16,1333.4,14222.88,137.89,2.44,206.84,0,0.0,0.0,0,0,0.0,-8.32,8.32,77.68,-45.68,Healthy,MAINTAIN
2022-07-17,S004-P0016,S004,P0016,Electronics,South,Sunny,Spring,0,0,169,123,30,133.72,68.55,68.55,69.5,8431.65,11584.95,141.04,1.2,211.55,1,0.0,0.0,0,0,0.0,10.72,10.72,254.11,-224.11,Below Reorder,REPLENISH
2022-07-18,S004-P0016,S004,P0016,Furniture,East,Cloudy,Spring,0,0,353,224,160,242.4,82.7,82.7,85.41,18524.8,29193.1,148.43,2.38,222.64,0,0.0,0.0,0,0,0.0,18.4,18.4,92.29,67.71,Healthy,MAINTAIN
2022-07-19,S004-P0016,S004,P0016,Furniture,West,Cloudy,Autumn,0,20,448,397,48,394.08,87.26,69.81,90.03,27713.78,39092.48,154.18,2.91,231.27,0,0.0,0.0,0,0,0.0,-2.92,2.92,14.54,33.46,Healthy,MAINTAIN
2022-07-20,S004-P0016,S004,P0016,Furniture,South,Sunny,Spring,1,15,305,170,32,188.15,63.38,53.87,62.74,9158.41,19330.9,147.29,2.07,220.93,0,0.0,0.0,0,0,0.0,18.15,18.15,136.86,-104.86,Healthy,MAINTAIN
2022-07-21,S004-P0016,S004,P0016,Electronics,North,Rainy,Summer,1,0,252,65,184,80.39,88.57,88.57,87.36,5757.05,22319.64,148.43,1.7,222.64,0,0.0,0.0,0,0,0.0,15.39,15.39,193.29,-9.29,Healthy,MAINTAIN
2022-07-22,S004-P0016,S004,P0016,Clothing,West,Sunny,Winter,0,10,143,130,101,127.05,28.91,26.02,30.93,3382.47,4134.13,147.82,0.97,221.73,1,0.0,0.0,0,0,0.0,-2.95,2.95,300.46,-199.46,Critical,REPLENISH NOW
2022-07-23,S004-P0016,S004,P0016,Furniture,North,Cloudy,Spring,1,5,368,126,109,143.24,22.77,21.63,22.12,2725.57,8379.36,143.07,2.57,214.61,0,0.0,0.0,0,0,0.0,17.24,17.24,61.21,47.79,Healthy,MAINTAIN
2022-07-24,S004-P0016,S004,P0016,Electronics,South,Sunny,Winter,1,0,55,7,166,16.59,97.87,97.87,93.14,685.09,5382.85,138.64,0.4,207.96,1,0.0,0.0,0,0,0.0,9.59,9.59,360.93,-194.93,Critical,REPLENISH NOW
2022-07-25,S004-P0016,S004,P0016,Furniture,North,Sunny,Autumn,1,15,405,339,46,349.04,84.48,71.81,89.25,24342.91,34214.4,147.07,2.75,220.61,0,0.0,0.0,0,0,0.0,10.04,10.04,36.21,9.79,Healthy,MAINTAIN
2022-07-26,S004-P0016,S004,P0016,Furniture,North,Cloudy,Summer,1,15,238,108,166,110.37,37.08,31.52,34.03,3403.94,8825.04,144.86,1.64,217.29,0,0.0,0.0,0,0,0.0,2.37,2.37,196.57,-30.57,Healthy,MAINTAIN
2022-07-27,S004-P0016,S004,P0016,Clothing,South,Cloudy,Summer,0,0,409,13,80,5.68,44.44,44.44,48.26,577.72,18175.96,143.68,2.85,215.52,0,0.0,0.0,0,0,0.0,-7.32,7.32,22.04,57.96,Healthy,MAINTAIN
2022-07-28,S004-P0016,S004,P0016,Toys,South,Rainy,Spring,0,10,379,81,165,88.05,59.49,53.54,59.2,4336.82,22546.71,138.96,2.73,208.45,0,0.0,0.0,0,0,0.0,7.05,7.05,37.89,127.11,Healthy,MAINTAIN
2022-07-29,S004-P0016,S004,P0016,Groceries,North,Sunny,Spring,1,5,76,4,166,19.15,19.79,18.8,21.35,75.2,1504.04,126.57,0.6,189.86,1,0.0,0.0,0,0,0.0,15.15,15.15,303.71,-137.71,Critical,REPLENISH NOW
2022-07-30,S004-P0016,S004,P0016,Groceries,West,Rainy,Summer,1,20,298,209,77,210.82,56.49,45.19,60.44,9445.13,16834.02,128.32,2.32,192.48,0,0.0,0.0,0,0,0.0,1.82,1.82,86.96,-9.96,Healthy,MAINTAIN
2022-07-31,S004-P0016,S004,P0016,Toys,East,Cloudy,Autumn,0,5,101,40,166,37.15,62.94,59.79,63.67,2391.72,6356.94,127.68,0.79,191.52,1,0.0,0.0,0,0,0.0,-2.85,2.85,282.04,-116.04,Critical,REPLENISH NOW
2022-08-01,S004-P0016,S004,P0016,Electronics,West,Rainy,Spring,1,20,229,123,155,140.23,39.5,31.6,35.79,3886.8,9045.5,131.61,1.74,197.41,0,0.0,0.0,0,0,0.0,17.23,17.23,165.82,-10.82,Healthy,MAINTAIN
2022-08-02,S004-P0016,S004,P0016,Furniture,West,Cloudy,Summer,1,15,143,26,154,33.2,74.8,63.58,78.33,1653.08,10696.4,127.18,1.12,190.77,1,0.0,0.0,0,0,0.0,7.2,7.2,238.54,-84.54,Below Reorder,REPLENISH
2022-08-03,S004-P0016,S004,P0016,Furniture,West,Cloudy,Winter,1,15,174,110,120,123.78,85.28,72.49,88.84,7973.68,14838.72,121.43,1.43,182.14,1,0.0,0.0,0,0,0.0,13.78,13.78,190.29,-70.29,Below Reorder,REPLENISH
2022-08-04,S004-P0016,S004,P0016,Groceries,West,Cloudy,Autumn,1,0,204,83,184,74.83,14.82,14.82,16.64,1230.06,3023.28,123.68,1.65,185.52,0,0.0,0.0,0,0,0.0,-8.17,8.17,167.04,16.96,Healthy,MAINTAIN
2022-08-05,S004-P0016,S004,P0016,Toys,South,Sunny,Spring,1,0,421,138,139,155.49,17.68,17.68,18.23,2439.84,7443.28,126.04,3.34,189.05,0,42.89,758.35,0,0,0.0,17.49,17.49,0.0,139.0,Excess,REDUCE STOCK
2022-08-06,S004-P0016,S004,P0016,Clothing,East,Snowy,Summer,1,20,483,393,179,389.8,13.21,10.57,16.95,4153.22,6380.43,131.39,3.68,197.09,0,88.82,1173.33,0,0,0.0,-3.2,3.2,0.0,179.0,Excess,REDUCE STOCK
2022-08-07,S004-P0016,S004,P0016,Clothing,South,Rainy,Winter,0,10,129,100,160,110.38,70.91,63.82,75.23,6381.9,9147.39,129.75,0.99,194.62,1,0.0,0.0,0,0,0.0,10.38,10.38,260.25,-100.25,Critical,REPLENISH NOW
